Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,76,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,75,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,76,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,78,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,76,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,75,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,76,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,78,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,60,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,61,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,62,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,63,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,64,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,65,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,76,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,75,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,76,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,78,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,43,SURVIVED,none
Menu.java,Menu,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,44,SURVIVED,none
